CROPS,SOIL,SEASON,TEMP,HUMIDITY
Cucumber,Loamy soil,Summer,29.4,66.3
Cucumber,Loamy soil,Summer,29,68.9
Cucumber,Loamy soil,Summer,25.2,69.7
Cucumber,Loamy soil,Summer,29,62.2
Cucumber,Loamy soil,Summer,33.7,66.4
Cucumber,Loamy soil,Summer,30.4,61.7
Cucumber,Loamy soil,Summer,28.7,62.7
Cucumber,Loamy soil,Summer,28.7,63.5
Cucumber,Loamy soil,Summer,33.2,68.4
Cucumber,Loamy soil,Summer,32,69.7
Cucumber,Loamy soil,Summer,33.3,61.6
Cucumber,Loamy soil,Summer,33.6,68.3
Cucumber,Loamy soil,Summer,32.4,66.1
Cucumber,Loamy soil,Summer,27.8,69
Cucumber,Loamy soil,Summer,33.7,69.4
Cucumber,Loamy soil,Summer,25.7,68.3
Cucumber,Loamy soil,Summer,25.2,60.3
Cucumber,Loamy soil,Summer,30.1,63
Cucumber,Loamy soil,Summer,29.5,65.3
Cucumber,Loamy soil,Summer,30.7,60.1
Cucumber,Loamy soil,Summer,30.7,68.2
Cucumber,Loamy soil,Summer,26.3,62.6
Cucumber,Loamy soil,Summer,32.4,64.8
Cucumber,Loamy soil,Summer,25.6,64.7
Cucumber,Loamy soil,Summer,29.4,60.6
Cucumber,Loamy soil,Summer,32.4,62.3
Cucumber,Loamy soil,Summer,31.1,65.4
Cucumber,Loamy soil,Summer,34.8,65.1
Cucumber,Loamy soil,Summer,34.9,66.4
Cucumber,Loamy soil,Summer,31.8,69.5
Cucumber,Loamy soil,Summer,31.4,65.7
Cucumber,Loamy soil,Summer,34.1,65.1
Cucumber,Loamy soil,Summer,27.3,66.1
Cucumber,Loamy soil,Summer,27.1,64.1
Cucumber,Loamy soil,Summer,32.3,69.8
Cucumber,Loamy soil,Summer,31.9,61.7
Cucumber,Loamy soil,Summer,25.9,65.7
Cucumber,Loamy soil,Summer,32.2,63.1
Cucumber,Loamy soil,Summer,25.3,60.9
Cucumber,Loamy soil,Summer,26,65.3
Cucumber,Loamy soil,Summer,25.3,68.3
Cucumber,Loamy soil,Summer,25.9,60.3
Cucumber,Loamy soil,Summer,26.1,65.9
Cucumber,Loamy soil,Summer,30.3,67.1
Cucumber,Loamy soil,Summer,32.1,61.6
Cucumber,Loamy soil,Summer,33.4,69.4
Cucumber,Loamy soil,Summer,32.5,69.4
Cucumber,Loamy soil,Summer,28.1,61.5
Cucumber,Loamy soil,Summer,33.5,64.3
Cucumber,Loamy soil,Summer,32.8,62.9
Cucumber,Loamy soil,Summer,30.1,67.5
Cucumber,Loamy soil,Summer,34.6,63.7
Cucumber,Loamy soil,Summer,33,69.9
Cucumber,Loamy soil,Summer,26.7,60.1
Cucumber,Loamy soil,Summer,31.6,62.5
Cucumber,Loamy soil,Summer,28.2,61.8
Cucumber,Loamy soil,Summer,31.2,68.1
Cucumber,Loamy soil,Summer,29.6,62.6
Cucumber,Loamy soil,Summer,31,62.6
Cucumber,Loamy soil,Summer,34.1,68.8
Cucumber,Loamy soil,Summer,26.6,63.9
Cucumber,Loamy soil,Summer,33.9,60.8
Cucumber,Loamy soil,Summer,33.6,60.5
Cucumber,Loamy soil,Summer,27.4,64.2
Cucumber,Loamy soil,Summer,28.2,69.9
Cucumber,Loamy soil,Summer,30.4,69.7
Cucumber,Loamy soil,Summer,32.7,63.5
Cucumber,Loamy soil,Summer,30.4,64
Cucumber,Loamy soil,Summer,34.3,62.7
Cucumber,Loamy soil,Summer,32,62.3
Cucumber,Loamy soil,Summer,34.9,61.7
Cucumber,Loamy soil,Summer,28,61
Cucumber,Loamy soil,Summer,29.1,67.5
Cucumber,Loamy soil,Summer,34,69
Cucumber,Loamy soil,Summer,32.3,65.1
Cucumber,Loamy soil,Summer,32.2,63.5
Cucumber,Loamy soil,Summer,26.5,60.1
Cucumber,Loamy soil,Summer,33.4,67.8
Cucumber,Loamy soil,Summer,34.3,62.3
Cucumber,Loamy soil,Summer,29.8,60.5
Cucumber,Loamy soil,Summer,32.9,61.5
Cucumber,Loamy soil,Summer,26.7,63.2
Cucumber,Loamy soil,Summer,34.8,66.5
Cucumber,Loamy soil,Summer,28.7,69.3
Cucumber,Loamy soil,Summer,31.6,64.1
Cucumber,Loamy soil,Summer,31.6,62.7
Cucumber,Loamy soil,Summer,31.4,65.9
Cucumber,Loamy soil,Summer,28.7,69.7
Cucumber,Loamy soil,Summer,26.1,69.1
Cucumber,Loamy soil,Summer,26.5,66.4
Cucumber,Loamy soil,Summer,32.4,68.5
Cucumber,Loamy soil,Summer,28.9,62.7
Cucumber,Loamy soil,Summer,34.7,66.4
Cucumber,Loamy soil,Summer,28.7,61.2
Cucumber,Loamy soil,Summer,34.7,60.9
Cucumber,Loamy soil,Summer,32.2,63.4
Cucumber,Loamy soil,Summer,33,60.8
Cucumber,Loamy soil,Summer,27.5,62.3
Cucumber,Loamy soil,Summer,34.5,63.2
Cucumber,Loamy soil,Summer,27.2,63.2
Cucumber,Loamy soil,Summer,30.8,66.2
Cucumber,Loamy soil,Summer,25.8,66.4
Cucumber,Loamy soil,Summer,27.6,65.7
Cucumber,Loamy soil,Summer,34.9,62
Cucumber,Loamy soil,Summer,25.3,61.4
Cucumber,Loamy soil,Summer,29.9,69.6
Cucumber,Loamy soil,Summer,30.5,61.6
Cucumber,Loamy soil,Summer,31.7,66.5
Cucumber,Loamy soil,Summer,26.4,61.9
Cucumber,Loamy soil,Summer,34.3,68.6
Cucumber,Loamy soil,Summer,27.1,69.5
Cucumber,Loamy soil,Summer,31.3,62.7
Cucumber,Loamy soil,Summer,26.3,69.7
Cucumber,Loamy soil,Summer,31.1,64.1
Cucumber,Loamy soil,Summer,31.7,67.6
Cucumber,Loamy soil,Summer,33.8,62.4
Cucumber,Loamy soil,Summer,31.1,69.3
Cucumber,Loamy soil,Summer,25.2,66.9
Cucumber,Loamy soil,Summer,31.2,69.4
Cucumber,Loamy soil,Summer,34.4,62.8
Cucumber,Loamy soil,Summer,34.2,61.9
Cucumber,Loamy soil,Summer,31.8,67.9
Cucumber,Loamy soil,Summer,27.5,62
Cucumber,Loamy soil,Summer,28.5,62.5
Cucumber,Loamy soil,Summer,32.4,69.7
Cucumber,Loamy soil,Summer,29.3,67.2
Cucumber,Loamy soil,Summer,29.9,67.8
Cucumber,Loamy soil,Summer,32.2,68.5
Cucumber,Loamy soil,Summer,29.1,60.6
Cucumber,Loamy soil,Summer,25.4,62.3
Cucumber,Loamy soil,Summer,27,67.2
Cucumber,Loamy soil,Summer,31.7,62.5
Cucumber,Loamy soil,Summer,32.8,68.3
Cucumber,Loamy soil,Summer,30,64.3
Cucumber,Loamy soil,Summer,34.7,65.6
Cucumber,Loamy soil,Summer,27.2,63.8
Cucumber,Loamy soil,Summer,28.3,62.3
Cucumber,Loamy soil,Summer,27.3,61.1
Cucumber,Loamy soil,Summer,32.2,68.6
Cucumber,Loamy soil,Summer,34.3,61.1
Cucumber,Loamy soil,Summer,34.5,62.5
Cucumber,Loamy soil,Summer,34.5,68.8
Cucumber,Loamy soil,Summer,33,63.9
Cucumber,Loamy soil,Summer,32.2,63.6
Cucumber,Loamy soil,Summer,27.6,68.1
Cucumber,Loamy soil,Summer,32.7,60.3
Cucumber,Loamy soil,Summer,26.5,65.1
Cucumber,Loamy soil,Summer,25.5,60
Cucumber,Loamy soil,Summer,30.7,69.1
Cucumber,Loamy soil,Summer,34.4,62.9
Cucumber,Loamy soil,Summer,29.7,69.4
Cucumber,Loamy soil,Summer,33.2,63
Cucumber,Loamy soil,Summer,25.8,64.2
Cucumber,Loamy soil,Summer,34.8,65
Cucumber,Loamy soil,Summer,25.6,66.9
Cucumber,Loamy soil,Summer,31.8,66.5
Cucumber,Loamy soil,Summer,29.4,61.6
Cucumber,Loamy soil,Summer,27.5,66.3
Cucumber,Loamy soil,Summer,27.3,62.9
Cucumber,Loamy soil,Summer,27.5,63.2
Cucumber,Loamy soil,Summer,32.2,69.9
Cucumber,Loamy soil,Summer,30.7,69.5
Cucumber,Loamy soil,Summer,27.1,60.5
Cucumber,Loamy soil,Summer,26.9,63.8
Cucumber,Loamy soil,Summer,26.9,62.8
Cucumber,Loamy soil,Summer,29,69.5
Cucumber,Loamy soil,Summer,29.7,69.9
Cucumber,Loamy soil,Summer,25.1,70
Cucumber,Loamy soil,Summer,27.4,60.9
Cucumber,Loamy soil,Summer,28.4,67.1
Cucumber,Loamy soil,Summer,28.8,60.6
Cucumber,Loamy soil,Summer,29,63.8
Cucumber,Loamy soil,Summer,29.6,64
Cucumber,Loamy soil,Summer,25.8,63.4
Cucumber,Loamy soil,Summer,30.1,62
Cucumber,Loamy soil,Summer,29.1,66.5
Cucumber,Loamy soil,Summer,29.7,60.3
Cucumber,Loamy soil,Summer,29.3,60.2
Cucumber,Loamy soil,Summer,33.8,66
Cucumber,Loamy soil,Summer,30.4,65
Cucumber,Loamy soil,Summer,30.9,62.1
Cucumber,Loamy soil,Summer,34.8,65.7
Cucumber,Loamy soil,Summer,33.2,69.2
Cucumber,Loamy soil,Summer,25.1,62
Cucumber,Loamy soil,Summer,25.7,65.2
Cucumber,Loamy soil,Summer,32.2,65.8
Cucumber,Loamy soil,Summer,29.6,60.8
Cucumber,Loamy soil,Summer,33.9,61
Cucumber,Loamy soil,Summer,27.1,65.3
Cucumber,Loamy soil,Summer,31.3,61.7
Cucumber,Loamy soil,Summer,28.1,67.1
Cucumber,Loamy soil,Summer,32.9,63.8
Cucumber,Loamy soil,Summer,31,61.1
Cucumber,Loamy soil,Summer,28.6,69
Cucumber,Loamy soil,Summer,25.6,64.7
Cucumber,Loamy soil,Summer,31.4,65.9
Cucumber,Loamy soil,Summer,32.4,62.5
Cucumber,Loamy soil,Summer,31,62
Cucumber,Loamy soil,Summer,29.5,64
Cucumber,Loamy soil,Summer,34.7,67.1
Cucumber,Loamy soil,Summer,28.8,63.5
Cucumber,Loamy soil,Summer,30.7,63.1
Cucumber,Loamy soil,Summer,25.7,63
Cucumber,Loamy soil,Summer,28.8,65
Cucumber,Loamy soil,Summer,32.8,69.7
Cucumber,Loamy soil,Summer,25,62.7
Cucumber,Loamy soil,Summer,25.9,66.3
Cucumber,Loamy soil,Summer,31.8,64
Cucumber,Loamy soil,Summer,29.3,69.7
Cucumber,Loamy soil,Summer,25.6,69.9
Cucumber,Loamy soil,Summer,26.9,69.9
Cucumber,Loamy soil,Summer,30.2,69.6
Cucumber,Loamy soil,Summer,26.6,61.5
Cucumber,Loamy soil,Summer,32.3,63.8
Cucumber,Loamy soil,Summer,28.9,68.5
Cucumber,Loamy soil,Summer,32.6,68.6
Cucumber,Loamy soil,Summer,27,62.2
Cucumber,Loamy soil,Summer,25.9,63.8
Cucumber,Loamy soil,Summer,31.7,69
Cucumber,Loamy soil,Summer,32.1,69.6
Cucumber,Loamy soil,Summer,29.3,64.5
Cucumber,Loamy soil,Summer,27.9,65.8
Cucumber,Loamy soil,Summer,26.5,66.3
Cucumber,Loamy soil,Summer,27.1,62.5
Cucumber,Loamy soil,Summer,33.7,63.8
Cucumber,Loamy soil,Summer,25.3,67.6
Cucumber,Loamy soil,Summer,28.9,69.8
Cucumber,Loamy soil,Summer,32.7,63.2
Cucumber,Loamy soil,Summer,30.7,66.4
Cucumber,Loamy soil,Summer,31,61
Cucumber,Loamy soil,Summer,29.4,66
Cucumber,Loamy soil,Summer,31,63.6
Cucumber,Loamy soil,Summer,28.5,61
Cucumber,Loamy soil,Summer,26.5,65.8
Cucumber,Loamy soil,Summer,34.5,65.3
Cucumber,Loamy soil,Summer,29.2,60
Cucumber,Loamy soil,Summer,28.2,65.1
Cucumber,Loamy soil,Summer,33.7,62.6
Cucumber,Loamy soil,Summer,33.9,69.5
Cucumber,Loamy soil,Summer,25.6,63.8
Cucumber,Loamy soil,Summer,25,68.1
Cucumber,Loamy soil,Summer,29,68.6
Cucumber,Loamy soil,Summer,30.8,61.5
Cucumber,Loamy soil,Summer,32.7,68.8
Cucumber,Loamy soil,Summer,34.2,66.8
Cucumber,Loamy soil,Summer,32,69.2
Cucumber,Loamy soil,Summer,31.6,69.9
Cucumber,Loamy soil,Summer,32.4,67.5
Cucumber,Loamy soil,Summer,35,69.9
Cucumber,Loamy soil,Summer,32.8,70
Cucumber,Loamy soil,Summer,28.5,63.8
Cucumber,Loamy soil,Summer,26.5,63.5
Cucumber,Loamy soil,Summer,34.9,63.6
Cucumber,Loamy soil,Summer,25.4,61.1
Cucumber,Loamy soil,Summer,26.3,64.4
Cucumber,Loamy soil,Summer,26.8,67.4
Cucumber,Loamy soil,Summer,27.3,67.1
Cucumber,Loamy soil,Summer,32,68
Cucumber,Loamy soil,Summer,29.3,67.1
Cucumber,Loamy soil,Summer,34.2,61
Cucumber,Loamy soil,Summer,34.1,64
Cucumber,Loamy soil,Summer,30.2,63.7
Cucumber,Loamy soil,Summer,32.6,65.3
Cucumber,Loamy soil,Summer,31.9,62.4
Cucumber,Loamy soil,Summer,31,66.2
Cucumber,Loamy soil,Summer,28.7,63
Cucumber,Loamy soil,Summer,34.2,69.7
Cucumber,Loamy soil,Summer,27,66
Cucumber,Loamy soil,Summer,32.2,68
Cucumber,Loamy soil,Summer,32.1,67.6
Cucumber,Loamy soil,Summer,34,60.7
Cucumber,Loamy soil,Summer,34.3,68
Cucumber,Loamy soil,Summer,28.8,67.4
Cucumber,Loamy soil,Summer,30.2,67.4
Cucumber,Loamy soil,Summer,30.1,63.7
Cucumber,Loamy soil,Summer,28,62.4
Cucumber,Loamy soil,Summer,29.4,61.9
Cucumber,Loamy soil,Summer,32.9,64.7
Cucumber,Loamy soil,Summer,34.2,69.2
Cucumber,Loamy soil,Summer,34,65.6
Cucumber,Loamy soil,Summer,27.8,63.7
Cucumber,Loamy soil,Summer,26.3,64.5
Cucumber,Loamy soil,Summer,34.5,68.9
Cucumber,Loamy soil,Summer,27.5,61.6
Cucumber,Loamy soil,Summer,29.6,64.3
Cucumber,Loamy soil,Summer,31.1,67.2
Cucumber,Loamy soil,Summer,29.8,64
Cucumber,Loamy soil,Summer,29.5,66
Cucumber,Loamy soil,Summer,32,65.7
Cucumber,Loamy soil,Summer,26.8,64.7
Cucumber,Loamy soil,Summer,33.3,66.4
Cucumber,Loamy soil,Summer,26.6,60.7
Cucumber,Loamy soil,Summer,28.4,61.9
Cucumber,Loamy soil,Summer,28.6,66.8
Cucumber,Loamy soil,Summer,33.2,62.9
Cucumber,Loamy soil,Summer,29.3,63.5
Cucumber,Loamy soil,Summer,27.8,64.8
Cucumber,Loamy soil,Summer,26.4,65.8
Cucumber,Loamy soil,Summer,33,65.1
Cucumber,Loamy soil,Summer,25.3,66.6
Cucumber,Loamy soil,Summer,32.7,68.9
Cucumber,Loamy soil,Summer,31.6,64.1
Cucumber,Loamy soil,Summer,25.7,62.6
Cucumber,Loamy soil,Summer,32.4,62.9
Cucumber,Loamy soil,Summer,32.4,63
Cucumber,Loamy soil,Summer,31.3,62.9
Cucumber,Loamy soil,Summer,27.2,64.7
Cucumber,Loamy soil,Summer,25.5,68.2
Cucumber,Loamy soil,Summer,32.4,63
Cucumber,Loamy soil,Summer,26.9,69.8
Cucumber,Loamy soil,Summer,25.2,64
Cucumber,Loamy soil,Summer,31.5,68.4
Cucumber,Loamy soil,Summer,32.8,66.5
Cucumber,Loamy soil,Summer,30.7,67.8
Cucumber,Loamy soil,Summer,31.4,66.2
Cucumber,Loamy soil,Summer,30.8,60.4
Cucumber,Loamy soil,Summer,33.4,65.9
Cucumber,Loamy soil,Summer,27.9,66.8
Cucumber,Loamy soil,Summer,31.6,67.2
Cucumber,Loamy soil,Summer,28.5,65.7
Cucumber,Loamy soil,Summer,30,67.9
Cucumber,Loamy soil,Summer,26.3,63
Cucumber,Loamy soil,Summer,32.6,63.4
Cucumber,Loamy soil,Summer,33.9,68.6
Cucumber,Loamy soil,Summer,25.8,63.1
Cucumber,Loamy soil,Summer,33.9,67.8
Cucumber,Loamy soil,Summer,33.4,68.6
Cucumber,Loamy soil,Summer,34.1,60.6
Cucumber,Loamy soil,Summer,27.3,60.7
Cucumber,Loamy soil,Summer,33.3,65.3
Cucumber,Loamy soil,Summer,30.8,68.9
Cucumber,Loamy soil,Summer,28.7,63.6
Cucumber,Loamy soil,Summer,26.3,65.7
Cucumber,Loamy soil,Summer,28.7,68.8
Cucumber,Loamy soil,Summer,33.6,60
Cucumber,Loamy soil,Summer,31.6,67.9
Cucumber,Loamy soil,Summer,32,66.4
Cucumber,Loamy soil,Summer,32.4,66
Cucumber,Loamy soil,Summer,28.3,66.4
Cucumber,Loamy soil,Summer,31.7,62.1
Cucumber,Loamy soil,Summer,33.8,65.4
Cucumber,Loamy soil,Summer,26.2,63.3
Cucumber,Loamy soil,Summer,26.3,63.2
Cucumber,Loamy soil,Summer,34.2,61.1
Cucumber,Loamy soil,Summer,32.1,62.1
Cucumber,Loamy soil,Summer,34.7,61.7
Cucumber,Loamy soil,Summer,26.8,60.4
Cucumber,Loamy soil,Summer,31.6,68.4
Cucumber,Loamy soil,Summer,27.8,66.5
Cucumber,Loamy soil,Summer,32.7,64.3
Cucumber,Loamy soil,Summer,29.6,69.1
Cucumber,Loamy soil,Summer,29.3,66.2
Cucumber,Loamy soil,Summer,26,66.1
Cucumber,Loamy soil,Summer,31.8,60.4
Cucumber,Loamy soil,Summer,25.5,67.1
Cucumber,Loamy soil,Summer,32.7,63.1
Cucumber,Loamy soil,Summer,35,64.9
Cucumber,Loamy soil,Summer,27.8,64.9
Cucumber,Loamy soil,Summer,32.7,68.3
Cucumber,Loamy soil,Summer,32.9,65.3
Cucumber,Loamy soil,Summer,25.7,60.3
Cucumber,Loamy soil,Summer,33.7,63.8
Cucumber,Loamy soil,Summer,29.4,66.4
Cucumber,Loamy soil,Summer,28.6,63.9
Cucumber,Loamy soil,Summer,32.3,64.3
Cucumber,Loamy soil,Summer,25.7,61.2
Cucumber,Loamy soil,Summer,29.9,64.6
Cucumber,Loamy soil,Summer,30.7,60.7
Cucumber,Loamy soil,Summer,25.1,62.3
Cucumber,Loamy soil,Summer,34.8,63.5
Cucumber,Loamy soil,Summer,30,62.5
Cucumber,Loamy soil,Summer,25.8,65.4
Cucumber,Loamy soil,Summer,33,63.9
Cucumber,Loamy soil,Summer,25.5,64.5
Cucumber,Loamy soil,Summer,30.5,65.2
Cucumber,Loamy soil,Summer,28.1,69.3
Cucumber,Loamy soil,Summer,30.9,69.7
Cucumber,Loamy soil,Summer,32.4,69.4
Cucumber,Loamy soil,Summer,28,62.7
Cucumber,Loamy soil,Summer,32.1,62.3
Cucumber,Loamy soil,Summer,34.6,61.2
Cucumber,Loamy soil,Summer,28.5,60.3
Cucumber,Loamy soil,Summer,33.2,66.2
Cucumber,Loamy soil,Summer,26.3,62
Cucumber,Loamy soil,Summer,27.9,68.1
Cucumber,Loamy soil,Summer,31.3,60.9
Cucumber,Loamy soil,Summer,32.1,68.4
Cucumber,Loamy soil,Summer,29.9,69
Cucumber,Loamy soil,Summer,26.1,66.1
Cucumber,Loamy soil,Summer,31.2,68.5
Cucumber,Loamy soil,Summer,34.7,63.4
Cucumber,Loamy soil,Summer,34.8,61.4
Cucumber,Loamy soil,Summer,33.9,68
Cucumber,Loamy soil,Summer,31.6,63.2
Cucumber,Loamy soil,Summer,25.1,61.1
Cucumber,Loamy soil,Summer,25.3,63.7
Cucumber,Loamy soil,Summer,33.1,60.2
Cucumber,Loamy soil,Summer,25.2,61.9
Cucumber,Loamy soil,Summer,28.7,63.3
Cucumber,Loamy soil,Summer,27.1,60.4
Cucumber,Loamy soil,Summer,28.8,67.4
Cucumber,Loamy soil,Summer,29.7,64.3
Cucumber,Loamy soil,Summer,34.1,66
Cucumber,Loamy soil,Summer,29.8,60.6
Cucumber,Loamy soil,Summer,29.6,62.5
Cucumber,Loamy soil,Summer,33,62.2
Cucumber,Loamy soil,Summer,26.5,64.7
Cucumber,Loamy soil,Summer,28.6,60.4
Cucumber,Loamy soil,Summer,31.8,65.7
Cucumber,Loamy soil,Summer,29.8,64.5
Cucumber,Loamy soil,Summer,32.3,62
Cucumber,Loamy soil,Summer,30.4,69
Cucumber,Loamy soil,Summer,25.2,62.7
Cucumber,Loamy soil,Summer,33,65.9
Cucumber,Loamy soil,Summer,33.4,70
Cucumber,Loamy soil,Summer,28.8,63.3
Cucumber,Loamy soil,Summer,26.2,62.2
Cucumber,Loamy soil,Summer,34.9,67.7
Cucumber,Loamy soil,Summer,26.6,60.1
Cucumber,Loamy soil,Summer,33.3,63.4
Cucumber,Loamy soil,Summer,30.3,67.7
Cucumber,Loamy soil,Summer,30.8,69.4
Cucumber,Loamy soil,Summer,28.1,68.5
Cucumber,Loamy soil,Summer,27.2,66.3
Cucumber,Loamy soil,Summer,27.8,60.5
Cucumber,Loamy soil,Summer,29.4,65.4
Cucumber,Loamy soil,Summer,28.9,60.9
Cucumber,Loamy soil,Summer,26.7,62.4
Cucumber,Loamy soil,Summer,32.5,63.6
Cucumber,Loamy soil,Summer,32.9,60.4
Cucumber,Loamy soil,Summer,31.2,65.9
Cucumber,Loamy soil,Summer,32.6,63.4
Cucumber,Loamy soil,Summer,32.3,69.3
Cucumber,Loamy soil,Summer,28.9,68.3
Cucumber,Loamy soil,Summer,33.3,64.8
Cucumber,Loamy soil,Summer,26.5,69.6
Cucumber,Loamy soil,Summer,29.1,60
Cucumber,Loamy soil,Summer,31,60.1
Cucumber,Loamy soil,Summer,31.6,65.3
Cucumber,Loamy soil,Summer,26.8,62.6
Cucumber,Loamy soil,Summer,28.4,61
Cucumber,Loamy soil,Summer,33.4,68.5
Cucumber,Loamy soil,Summer,26.2,68.4
Cucumber,Loamy soil,Summer,27.7,69.2
Cucumber,Loamy soil,Summer,32.1,65.1
Cucumber,Loamy soil,Summer,30.2,68.9
Cucumber,Loamy soil,Summer,31.1,68.3
Cucumber,Loamy soil,Summer,28.7,64.2
Cucumber,Loamy soil,Summer,27.3,63.1
Cucumber,Loamy soil,Summer,30,60.5
Cucumber,Loamy soil,Summer,29.3,63.6
Cucumber,Loamy soil,Summer,29.6,62.7
Cucumber,Loamy soil,Summer,31.7,60.2
Cucumber,Loamy soil,Summer,34.1,63.2
Cucumber,Loamy soil,Summer,30.5,66.7
Cucumber,Loamy soil,Summer,34.4,62.3
Cucumber,Loamy soil,Summer,29.1,65.2
Cucumber,Loamy soil,Summer,29.8,62.1
Cucumber,Loamy soil,Summer,30.1,61.4
Cucumber,Loamy soil,Summer,28.8,61.8
Cucumber,Loamy soil,Summer,32.4,62.1
Cucumber,Loamy soil,Summer,30.3,65.2
Cucumber,Loamy soil,Summer,31,64
Cucumber,Loamy soil,Summer,26.1,66
Cucumber,Loamy soil,Summer,31.8,60.4
Cucumber,Loamy soil,Summer,28.8,65.9
Cucumber,Loamy soil,Summer,33.5,65.1
Cucumber,Loamy soil,Summer,28.3,68.2
Cucumber,Loamy soil,Summer,32.7,62.8
Cucumber,Loamy soil,Summer,25.7,67.8
Cucumber,Loamy soil,Summer,32.9,62.1
Cucumber,Loamy soil,Summer,32.3,66.2
Cucumber,Loamy soil,Summer,33.2,67.5
Cucumber,Loamy soil,Summer,28.9,68
Cucumber,Loamy soil,Summer,25.6,64.5
Cucumber,Loamy soil,Summer,34.4,60
Cucumber,Loamy soil,Summer,34.3,62.8
Cucumber,Loamy soil,Summer,33.3,64.6
Cucumber,Loamy soil,Summer,25.8,68.5
Cucumber,Loamy soil,Summer,33.4,60.9
Cucumber,Loamy soil,Summer,34.2,65.4
Cucumber,Loamy soil,Summer,34,62.1
Cucumber,Loamy soil,Summer,28.5,67.1
Cucumber,Loamy soil,Summer,28.9,65.7
Cucumber,Loamy soil,Summer,29.3,65
Cucumber,Loamy soil,Summer,26.8,67.2
Cucumber,Loamy soil,Summer,27.5,61.6
Cucumber,Loamy soil,Summer,29.4,67.5
Cucumber,Loamy soil,Summer,25.9,61.5
Cucumber,Loamy soil,Summer,34,61.1
Cucumber,Loamy soil,Summer,31,67.5
Cucumber,Loamy soil,Summer,25.3,68.2
Cucumber,Loamy soil,Summer,31.4,64.8
Cucumber,Loamy soil,Summer,28.1,61
Cucumber,Loamy soil,Summer,26.6,63.2
Cucumber,Loamy soil,Summer,34.3,64
Cucumber,Loamy soil,Summer,28.9,60.4
Cucumber,Loamy soil,Summer,34,64.8
Cucumber,Loamy soil,Summer,33.4,61.1
Cucumber,Loamy soil,Summer,27.5,68.9
Cucumber,Loamy soil,Summer,31.1,66.3
Cucumber,Loamy soil,Summer,27.9,66.3
Cucumber,Loamy soil,Summer,32,68.3
Cucumber,Loamy soil,Summer,26.5,67.6
Cucumber,Loamy soil,Summer,30.8,61
Cucumber,Loamy soil,Summer,33.4,66.9
Cucumber,Loamy soil,Summer,29.1,63.5
Cucumber,Loamy soil,Summer,33.6,67.8
Cucumber,Loamy soil,Summer,30.2,64.4
Cucumber,Loamy soil,Summer,25.3,69.5
Cucumber,Loamy soil,Summer,31.9,67.4
Cucumber,Loamy soil,Summer,35,69.8
Cucumber,Loamy soil,Summer,28.8,64.9
Cucumber,Loamy soil,Summer,25.9,65.3
Cucumber,Loamy soil,Summer,31.7,63.9
Cucumber,Loamy soil,Summer,34.6,60
Cucumber,Loamy soil,Summer,28.2,68.3
Cucumber,Loamy soil,Summer,29,67.7
Cucumber,Loamy soil,Summer,34.9,69.4
Cucumber,Loamy soil,Summer,28.6,66.8
Cucumber,Loamy soil,Summer,28.2,66.3
Cucumber,Loamy soil,Summer,33.6,66.3
Cucumber,Loamy soil,Summer,29.4,69.2
Cucumber,Loamy soil,Summer,25.5,69.2
Cucumber,Loamy soil,Summer,33.7,65.5
Cucumber,Loamy soil,Summer,30.2,62.4
Cucumber,Loamy soil,Summer,27.3,62.8
Cucumber,Loamy soil,Summer,34.3,61.5
Cucumber,Loamy soil,Summer,28.9,68.3
Cucumber,Loamy soil,Summer,30.9,66.9
Cucumber,Loamy soil,Summer,25.4,63.1
Cucumber,Loamy soil,Summer,31.4,60.3
Cucumber,Loamy soil,Summer,32.3,66.7
Cucumber,Loamy soil,Summer,30.6,68.1
Cucumber,Loamy soil,Summer,25.2,64.9
Cucumber,Loamy soil,Summer,28.5,63.9
Cucumber,Loamy soil,Summer,26.6,61
Cucumber,Loamy soil,Summer,32.3,65.7
Cucumber,Loamy soil,Summer,32.8,63.4
Cucumber,Loamy soil,Summer,25.1,69.7
Cucumber,Loamy soil,Summer,30.9,62.2
Cucumber,Loamy soil,Summer,26.2,66.2
Cucumber,Loamy soil,Summer,33.1,63.5
Cucumber,Loamy soil,Summer,32.3,60.5
Cucumber,Loamy soil,Summer,27.6,69
Cucumber,Loamy soil,Summer,34.9,63
Cucumber,Loamy soil,Summer,35,68.6
Cucumber,Loamy soil,Summer,30.8,68.5
Cucumber,Loamy soil,Summer,32.9,64.9
Cucumber,Loamy soil,Summer,33.3,69.8
Cucumber,Loamy soil,Summer,26.8,62.5
Cucumber,Loamy soil,Summer,34.7,61
Cucumber,Loamy soil,Summer,29.1,61.1
Cucumber,Loamy soil,Summer,34.7,66.5
Cucumber,Loamy soil,Summer,32.6,66.9
Cucumber,Loamy soil,Summer,29.9,66.2
Cucumber,Loamy soil,Summer,31.5,64.7
Cucumber,Loamy soil,Summer,27,67.1
Cucumber,Loamy soil,Summer,27.5,63.7
Cucumber,Loamy soil,Summer,25.2,61
Cucumber,Loamy soil,Summer,34.3,67.8
Cucumber,Loamy soil,Summer,26.7,67.5
Cucumber,Loamy soil,Summer,32.5,66.2
Cucumber,Loamy soil,Summer,33.4,64.7
Cucumber,Loamy soil,Summer,33.2,66.9
Cucumber,Loamy soil,Summer,33.6,60.9
Cucumber,Loamy soil,Summer,32.6,60.7
Cucumber,Loamy soil,Summer,30.3,60.6
